Glottocode,Code,Code_Orig,Sentences,Notes,CC_Pages,CC_Urls,Name,Script,Script_Type,Bytes_Per_Char,Family,Full_Classification,Minimal_Full_Classification,combined_t_0.0000_bpp,combined_t_0.0000_pps,combined_t_0.0000_pps_premium,combined_t_0.2578_bpp,combined_t_0.2578_pps,combined_t_0.2578_pps_premium,combined_t_0.4717_bpp,combined_t_0.4717_pps,combined_t_0.4717_pps_premium,combined_t_0.9434_bpp,combined_t_0.9434_pps,combined_t_0.9434_pps_premium,norm_entropy_t_0.4023_bpp,norm_entropy_t_0.4023_pps,norm_entropy_t_0.4023_pps_premium,norm_entropy_t_0.5293_bpp,norm_entropy_t_0.5293_pps,norm_entropy_t_0.5293_pps_premium,norm_entropy_t_0.7173_bpp,norm_entropy_t_0.7173_pps,norm_entropy_t_0.7173_pps_premium,norm_entropy_t_1.0322_bpp,norm_entropy_t_1.0322_pps,norm_entropy_t_1.0322_pps_premium,raw_entropy_t_1.2041_bpp,raw_entropy_t_1.2041_pps,raw_entropy_t_1.2041_pps_premium,raw_entropy_t_1.3340_bpp,raw_entropy_t_1.3340_pps,raw_entropy_t_1.3340_pps_premium,raw_entropy_t_1.5117_bpp,raw_entropy_t_1.5117_pps,raw_entropy_t_1.5117_pps_premium,raw_entropy_t_1.8193_bpp,raw_entropy_t_1.8193_pps,raw_entropy_t_1.8193_pps_premium,raw_monotonicity_t_0.2359_bpp,raw_monotonicity_t_0.2359_pps,raw_monotonicity_t_0.2359_pps_premium,raw_monotonicity_t_0.3662_bpp,raw_monotonicity_t_0.3662_pps,raw_monotonicity_t_0.3662_pps_premium,raw_monotonicity_t_0.5899_bpp,raw_monotonicity_t_0.5899_pps,raw_monotonicity_t_0.5899_pps_premium,raw_monotonicity_t_0.9439_bpp,raw_monotonicity_t_0.9439_pps,raw_monotonicity_t_0.9439_pps_premium
east2282,ltg,ltg_Latn,997,,,,Latgalian,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Balto-Slavic > Eastern Baltic > Latvian,Indo-European > Balto-Slavic > Eastern Baltic > Latvian,2.0535,64.3581,1.7975,2.6608,49.669,1.5134,3.3403,39.5647,1.3,6.3104,20.9428,0.9108,2.7433,48.1745,1.3371,3.3741,39.1685,1.1939,4.8579,27.2046,0.9487,7.8612,16.8114,0.7307,1.0954,120.652,3.3482,1.1134,118.6941,3.6189,1.1431,115.6148,4.0417,1.2279,107.6329,4.6834,2.5841,51.1434,1.4197,2.9613,44.6279,1.3621,3.8373,34.4403,1.207,6.295,20.994,0.9126
luxe1241,ltz,ltz_Latn,997,,7189640.0,7155303.0,Luxembourgish,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > West Germanic > High German > Middle German > West Middle German > Middle Franconian,Indo-European > Germanic > West Germanic > High German > Middle German > West Middle German,2.1815,66.5858,1.8598,2.6466,54.8847,1.6723,3.1521,46.0832,1.5141,4.6156,31.4714,1.3686,3.0396,47.7884,1.3264,3.6012,40.337,1.2295,4.6717,31.0933,1.0843,6.5139,22.2999,0.9693,1.2396,117.1846,3.252,1.2903,112.5807,3.4325,1.3865,104.7693,3.6625,1.686,86.1575,3.7489,2.5767,56.3741,1.5649,2.8733,50.5557,1.5431,3.4674,41.8927,1.4682,4.6091,31.5155,1.37
luba1249,lua,lua_Latn,997,,,,Luba-Kasai,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > Central-Western Bantu > Luban > Luba-Kaonde > Lubaic > Bangubangu-Kasai,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Central-Western Bantu > Luban,1.919,70.5105,1.9694,2.2441,60.2949,1.8372,2.6916,50.2698,1.6517,5.3354,25.3601,1.1029,2.6642,50.7864,1.4096,3.0734,44.0251,1.3419,3.9509,34.2467,1.1942,6.7222,20.1284,0.8749,1.1185,120.9749,3.3571,1.1464,118.0321,3.5987,1.2102,111.8044,3.9085,1.4505,93.2818,4.0589,2.2011,61.4724,1.7064,2.4375,55.5105,1.6943,3.0721,44.0441,1.5436,5.3331,25.3711,1.1029
gand1255,lug,lug_Latn,997,,370540.0,368633.0,Ganda,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Northeast Savanna Bantu > Great Lakes Bantu > West Nyanza > North Nyanza,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Northeast Savanna Bantu > Great Lakes Bantu > West Nyanza,1.9826,65.4925,1.8292,2.3558,55.1163,1.6794,2.8478,45.5938,1.4981,5.8247,22.2919,0.9694,2.6473,49.0471,1.3613,3.1086,41.7683,1.2731,4.2312,30.6871,1.0701,7.6572,16.9569,0.7371,1.0968,118.3831,3.2852,1.1183,116.1023,3.5399,1.1604,111.8937,3.9116,1.3211,98.2808,4.2764,2.3034,56.3691,1.5648,2.5652,50.6179,1.545,3.2679,39.7332,1.3925,5.8173,22.32,0.9703
luok1236,luo,luo_Latn,997,,,,Luo,Latn,Alphabet,1 byte,Nilotic,Nilotic > Western Nilotic > Lwoo > Southern Lwoo > Adhola-Alur-Luo > Adhola-Luo,Nilotic > Lwoo,2.0102,65.8305,1.8387,2.3694,55.8506,1.7018,2.7934,47.3731,1.5565,4.9805,26.5697,1.1555,2.6906,49.1825,1.3651,3.1358,42.1996,1.2863,4.0514,32.663,1.139,6.3341,20.8917,0.9081,1.1098,119.2417,3.309,1.1323,116.8696,3.5633,1.177,112.4273,3.9302,1.3542,97.7182,4.252,2.3191,57.0612,1.584,2.5526,51.8425,1.5823,3.0925,42.7914,1.4997,4.9676,26.6389,1.158
lush1249,lus,lus_Latn,997,,,,Mizo,Latn,Alphabet,1 byte,Sino-Tibetan,Sino-Tibetan > Kuki-Chin-Naga > Kuki-Chin > Central Kuki-Chin > Core Central Kuki-Chin > Mizoic,Sino-Tibetan > Kuki-Chin-Naga > Kuki-Chin,2.0554,66.8225,1.8664,2.4321,56.4724,1.7207,2.8822,47.653,1.5657,5.3116,25.8576,1.1245,2.6666,51.5045,1.4295,3.0552,44.9539,1.3702,3.867,35.5165,1.2385,5.9053,23.2578,1.0109,1.1518,119.2447,3.3091,1.1799,116.4052,3.5491,1.2322,111.4634,3.8965,1.4205,96.6841,4.207,2.3716,57.9117,1.6076,2.6169,52.4845,1.6019,3.2269,42.5627,1.4917,5.3027,25.9007,1.1259
stan1325,lvs,lvs_Latn,997,,187747266.0,186329970.0,Standard Latvian,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Balto-Slavic > Eastern Baltic > Latvian > Low Latvian,Indo-European > Balto-Slavic > Eastern Baltic > Latvian > Low Latvian,2.1218,66.3581,1.8534,2.6505,53.1224,1.6186,3.226,43.6459,1.4341,5.7344,24.5537,1.0678,2.6894,52.3531,1.4531,3.3097,42.5416,1.2967,4.7499,29.6429,1.0337,7.8161,18.014,0.783,1.1081,127.0702,3.5263,1.1303,124.5657,3.7979,1.1668,120.671,4.2184,1.2578,111.9408,4.8708,2.5788,54.5988,1.5156,2.8956,48.6249,1.4841,3.6541,38.5326,1.3504,5.7225,24.6048,1.0696
maga1260,mag,mag_Deva,997,,,,Magahi,Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Shaurasenic > Bihari > Magadhan,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Shaurasenic > Bihari,2.3536,132.2467,3.6937,2.5375,122.662,3.7375,2.7262,114.1715,3.7513,3.7607,82.7653,3.5993,3.4868,89.2658,2.4776,3.6849,84.4674,2.5746,4.1352,75.2688,2.6247,5.0434,61.7151,2.6826,3.2264,96.4714,2.6772,3.3587,92.672,2.8255,3.5533,87.5948,3.0621,4.2257,73.658,3.205,2.4556,126.7503,3.5185,2.586,120.3601,3.6736,2.9227,106.4965,3.7323,3.7187,83.7001,3.6385
mait1250,mai,mai_Deva,997,,,,Maithili,Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Shaurasenic > Bihari > Magadhan,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Shaurasenic > Bihari,2.3721,134.5416,3.7578,2.5552,124.9037,3.8058,2.7545,115.8666,3.807,3.6693,86.9799,3.7826,3.4723,91.9127,2.5511,3.6434,87.5978,2.6701,4.0094,79.6008,2.7758,4.8232,66.1695,2.8762,3.2063,99.5396,2.7623,3.3299,95.8455,2.9223,3.503,91.1083,3.185,4.0194,79.4032,3.455,2.4752,128.9408,3.5793,2.6116,122.2066,3.73,2.9403,108.5446,3.8041,3.6307,87.9037,3.8212
mala1464,mal,mal_Mlym,997,,42323749.0,42163531.0,Malayalam,Mlym,Abugida,3 bytes,Dravidian,Dravidian > South Dravidian > South Dravidian I > Tamil-Kannada > Tamil-Kota > Tamil-Toda > Tamil-Irula > Tamil-Kodagu > Tamil-Malayalam > Malayalamoid,Dravidian > South Dravidian I > Tamil-Kota > Malayalamoid,2.0527,191.2277,5.341,2.2756,172.4955,5.2559,2.6042,150.7312,4.9525,3.7161,105.6299,4.5936,3.7078,105.8666,2.9384,3.8678,101.4885,3.0935,4.1173,95.337,3.3245,4.6659,84.1284,3.6568,3.2724,119.9539,3.3288,3.4574,113.5336,3.4616,3.6602,107.2427,3.749,4.0178,97.6991,4.2511,2.191,179.1555,4.9732,2.391,164.1715,5.0108,2.8377,138.327,4.8479,3.6865,106.4784,4.6287
mara1378,mar,mar_Deva,997,,39315064.0,39068391.0,Marathi,Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Southern zone > Marathic > Marathi-Konkani > Old-Modern Marathi > Modern Marathi,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Southern zone > Old-Modern Marathi,2.3729,141.8857,3.9629,2.5997,129.5115,3.9462,2.8286,119.0291,3.9109,3.7795,89.0832,3.874,3.4955,96.321,2.6734,3.7179,90.5577,2.7603,4.146,81.2086,2.8318,5.0515,66.651,2.8971,3.152,106.8185,2.9643,3.3116,101.67,3.0998,3.5416,95.0662,3.3233,4.2005,80.1535,3.4877,2.5186,133.679,3.7108,2.6729,125.9649,3.8447,2.9998,112.2367,3.9335,3.7427,89.9589,3.9106
mori1278,mfe,mfe_Latn,997,,234376.0,233209.0,Mauritian Creole,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Rhaetian > Oil > Central Oil > Macro-French > Isle-de-France Creole,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Rhaetian > Isle-de-France Creole,2.1129,55.9649,1.5631,2.5426,46.5065,1.417,2.9938,39.4975,1.2978,5.0737,23.3059,1.0135,2.8334,41.7332,1.1583,3.3333,35.4744,1.0813,4.2998,27.5005,0.959,5.9299,19.9408,0.8668,1.1342,104.2528,2.8931,1.1601,101.9288,3.1077,1.2061,98.0391,3.4272,1.3614,86.8556,3.7793,2.485,47.5848,1.3209,2.7368,43.2066,1.3187,3.3287,35.5236,1.245,5.0706,23.32,1.0137
gras1239,mhr,mhr_Cyrl,997,,,,Meadow Mari,Cyrl,Alphabet,2 bytes,Uralic,Uralic > Mari > Eastern Mari,Uralic > Mari,2.011,120.2156,3.3577,2.3254,103.9629,3.1677,2.7357,88.3711,2.9036,4.9286,49.0522,2.1332,3.0247,79.9278,2.2184,3.4097,70.9037,2.1612,4.0902,59.1073,2.0611,5.8799,41.1163,1.7872,1.7694,136.6349,3.7917,1.9857,121.7492,3.712,2.4047,100.5376,3.5146,3.5879,67.3821,2.932,2.2769,106.1775,2.9474,2.5024,96.6128,2.9488,3.0667,78.8345,2.7629,4.9297,49.0411,2.1319
mina1268,min,min_Arab,997,,,,Minangkabau (Jawi script),Arab,Abjad,2 bytes,Austronesian,Austronesian > Malayo-Polynesian > Malayo-Chamic > Malayic > Nuclear Malayic > Northern Sumatra Malay > Kerinci-Minangkabau > Minangkabauic,Austronesian > Malayo-Chamic > Malayic > Northern Sumatra Malay,1.9567,111.7984,3.1226,2.3818,91.8415,2.7984,2.945,74.2788,2.4405,6.3487,34.4564,1.4984,2.9587,73.9348,2.0521,3.2673,66.9519,2.0408,3.8562,56.7272,1.9781,5.5543,39.3842,1.7119,1.3168,166.1214,4.61,1.4727,148.5346,4.5287,1.861,117.5466,4.1092,2.8852,75.8175,3.299,2.3306,93.8616,2.6055,2.6326,83.0943,2.5362,3.3946,64.4413,2.2584,6.3262,34.5787,1.5032
mina1268,min,min_Latn,997,,,,Minangkabau (Latin script),Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Malayo-Chamic > Malayic > Nuclear Malayic > Northern Sumatra Malay > Kerinci-Minangkabau > Minangkabauic,Austronesian > Malayo-Chamic > Malayic > Northern Sumatra Malay,2.0954,63.8154,1.7824,2.418,55.3019,1.685,2.7847,48.0191,1.5777,4.5274,29.5356,1.2844,2.7047,49.4383,1.3722,3.1222,42.8285,1.3055,4.032,33.1645,1.1565,6.2755,21.3079,0.9262,1.2539,106.6449,2.9595,1.321,101.2287,3.0864,1.4583,91.6941,3.2054,1.8097,73.8917,3.2152,2.3715,56.3862,1.5652,2.5789,51.8516,1.5826,3.0538,43.7874,1.5346,4.5226,29.5667,1.2853
mace1250,mkd,mkd_Cyrl,997,,60622784.0,60352079.0,Macedonian,Cyrl,Alphabet,2 bytes,Indo-European,Indo-European > Classical Indo-European > Balto-Slavic > Slavic > South Slavic > Eastern South Slavic > Macedo-Bulgarian,Indo-European > Balto-Slavic > Slavic > South Slavic > Eastern South Slavic,2.0944,113.8245,3.1792,2.4497,97.3159,2.9652,2.927,81.4453,2.676,5.4075,44.0853,1.9172,3.5301,67.5306,1.8743,4.0202,59.2979,1.8075,4.8535,49.1174,1.7128,6.5174,36.5777,1.5899,3.1186,76.4423,2.1213,3.7202,64.0802,1.9538,4.7433,50.2588,1.7569,6.9598,34.2528,1.4904,2.3421,101.7854,2.8255,2.6319,90.5767,2.7646,3.3405,71.3631,2.501,5.4126,44.0441,1.9146
malt1254,mlt,mlt_Latn,997,,6964896.0,6886190.0,Maltese,Latn,Alphabet,1 byte,Afro-Asiatic,Afro-Asiatic > Semitic > West Semitic > Central Semitic > Arabian > Arabic > North African Arabic > Western Middle Arabic > Maghrebi > Malta-Tunisian Arabic,Afro-Asiatic > Semitic > Central Semitic > Arabian > North African Arabic > Malta-Tunisian Arabic,2.0384,71.5296,1.9978,2.534,57.5406,1.7532,3.097,47.0812,1.5469,5.9447,24.5276,1.0666,2.7704,52.6309,1.4608,3.3253,43.8485,1.3365,4.4929,32.4534,1.1317,6.8442,21.3039,0.926,1.1049,131.9639,3.6621,1.1221,129.9398,3.9618,1.1495,126.8465,4.4343,1.2355,118.0171,5.1352,2.4651,59.1494,1.6419,2.7785,52.4774,1.6017,3.5206,41.4152,1.4515,5.9053,24.6911,1.0733
mani1292,mni,mni_Beng,997,,,,"Meitei (Manipuri, Bengali script)",Beng,Abugida,3 bytes,Sino-Tibetan,Sino-Tibetan > Kuki-Chin-Naga,Sino-Tibetan > Kuki-Chin-Naga,2.2717,153.4072,4.2847,2.5158,138.5206,4.2207,2.7559,126.4504,4.1547,3.6897,94.4483,4.1073,3.477,100.2257,2.7818,3.6739,94.8566,2.8913,4.0714,85.5948,2.9848,5.0462,69.0602,3.0018,3.0981,112.4835,3.1215,3.2452,107.3862,3.2741,3.418,101.9579,3.5642,3.9192,88.9188,3.8691,2.4342,143.1635,3.9741,2.6015,133.9549,4.0886,2.9236,119.2006,4.1776,3.6537,95.3801,4.1462
mani1292,mni,mni_Mtei,997,dev only,,,"Meitei (Manipuri, Meitei script)",Mtei,Abugida,3 bytes,Sino-Tibetan,Sino-Tibetan > Kuki-Chin-Naga,Sino-Tibetan > Kuki-Chin-Naga,2.5272,128.5055,3.5892,2.7419,118.4403,3.6088,2.9065,111.7352,3.6712,3.28,99.011,4.3058,2.8746,112.9739,3.1356,2.941,110.4253,3.3659,3.0637,106.0,3.6963,3.5255,92.1163,4.004,1.7003,190.999,5.3004,1.8819,172.5677,5.2615,2.1647,150.0271,5.2446,2.5638,126.671,5.5118,2.7038,120.1103,3.3342,2.8,115.9829,3.54,2.9753,109.1525,3.8254,3.28,99.011,4.3041
moss1236,mos,mos_Latn,997,,,,Mossi,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > North Volta-Congo > Gur > Central Gur > Northern Central Gur > Bwamu-Oti-Volta > Oti-Volta > Nuclear Oti-Volta > Gurma-Yom-Oti-Volta Occidental > Oti-Volta Occidental > Nuclear Oti-Volta Occidental > Northwest Oti-Volta > Mossi-Farefare > Mossic,Atlantic-Congo > Volta-Congo > North Volta-Congo > Gur > Northern Central Gur,1.9812,66.2718,1.851,2.4419,53.7673,1.6383,3.0425,43.1535,1.4179,5.7921,22.668,0.9858,2.5989,50.5196,1.4022,3.0848,42.5617,1.2973,4.0977,32.0411,1.1173,6.9235,18.9639,0.8243,1.1097,118.317,3.2834,1.127,116.4975,3.5519,1.1569,113.4865,3.9673,1.241,105.8024,4.6037,2.3727,55.335,1.5361,2.6935,48.7462,1.4878,3.4759,37.7733,1.3238,5.7486,22.8395,0.9928
maor1246,mri,mri_Latn,997,,2267801.0,2252745.0,Maori,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Central Pacific linkage > Tokalau Fijian > Polynesian > Nuclear Polynesian > Northern Outlier Polynesian-East Polynesian > Solomons Northern Outlier Polynesian-East Polynesian > Central Northern Outlier Polynesian-East Polynesian > East Polynesian > East Polynesian Proximal > Southern East Polynesian Proximal > Maoric,Austronesian > Eastern Malayo-Polynesian > Polynesian > Northern Outlier Polynesian-East Polynesian,2.0275,71.8185,2.0059,2.3109,63.009,1.9199,2.69,54.1294,1.7785,4.7484,30.665,1.3336,2.6093,55.8044,1.5489,2.9781,48.8937,1.4903,3.7875,38.4443,1.3406,6.0681,23.996,1.043,1.1722,124.2177,3.4471,1.2029,121.0471,3.6906,1.258,115.7513,4.0464,1.4697,99.0742,4.311,2.2551,64.5677,1.7923,2.4626,59.1284,1.8047,2.9709,49.012,1.7177,4.7407,30.7151,1.3352
nucl1310,mya,mya_Mymr,997,,23624930.0,23532659.0,Burmese,Mymr,Abugida,3 bytes,Sino-Tibetan,Sino-Tibetan > Burmo-Qiangic > Lolo-Burmese > Burmish > Southern Burmish > Mranmaic > Nuclear Mranmaic,Sino-Tibetan > Burmo-Qiangic,2.9353,151.6379,4.2353,2.963,150.2227,4.5772,2.9959,148.5707,4.8815,3.0976,143.6941,6.2489,3.2027,138.9789,3.8574,3.266,136.2849,4.1541,3.3748,131.8927,4.5993,3.6524,121.8676,5.2972,3.0453,146.1645,4.0562,3.0861,144.2327,4.3976,3.1338,142.0361,4.9653,3.2256,137.992,6.0044,2.9374,151.5346,4.2065,2.9689,149.9248,4.576,3.0209,147.346,5.1639,3.0977,143.6901,6.2463
erzy1239,myv,myv_Cyrl,997,,,,Erzya,Cyrl,Alphabet,2 bytes,Uralic,Uralic > Mordvin,Uralic > Mordvin,2.0009,124.5747,3.4794,2.2765,109.4935,3.3362,2.647,94.1685,3.0941,4.8504,51.3902,2.2348,3.025,82.3992,2.287,3.4167,72.9529,2.2237,4.0887,60.9629,2.1258,5.75,43.3501,1.8843,1.9826,125.7262,3.489,2.2586,110.3591,3.3648,2.7833,89.5557,3.1307,4.2557,58.5717,2.5486,2.2322,111.665,3.0997,2.434,102.4072,3.1257,2.9641,84.0923,2.9471,4.8536,51.3561,2.2325
dutc1256,nld,nld_Latn,997,,3610577463.0,3581120841.0,Dutch,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > West Germanic > Macro-Dutch > Middle-Modern Dutch > Modern Dutch > Global Dutch,Indo-European > Germanic > West Germanic > Macro-Dutch,2.484,56.2397,1.5708,2.8288,49.3831,1.5047,3.1951,43.7222,1.4366,4.3474,32.1334,1.3974,3.1044,45.0,1.249,3.4715,40.2407,1.2266,4.076,34.2728,1.1951,5.2356,26.682,1.1598,1.8866,74.0481,2.0549,2.0701,67.4835,2.0575,2.3965,58.2929,2.0378,3.1397,44.4935,1.936,2.7045,51.653,1.4338,2.9544,47.2849,1.4432,3.4461,40.5376,1.4207,4.3455,32.1474,1.3975
norw1262,nno,nno_Latn,997,,32531797.0,32290890.0,Norwegian Nynorsk,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > North Germanic > West Scandinavian > Norwegian,Indo-European > Germanic > North Germanic > West Scandinavian > Norwegian,2.3069,56.7653,1.5855,2.7273,48.015,1.463,3.1878,41.0792,1.3497,4.5717,28.6439,1.2457,2.9347,44.6219,1.2385,3.3947,38.5757,1.1758,4.1773,31.349,1.0932,5.6317,23.2528,1.0107,1.4753,88.7613,2.4632,1.5692,83.4493,2.5443,1.7415,75.1966,2.6287,2.2443,58.348,2.5389,2.6233,49.9198,1.3857,2.9055,45.0712,1.3757,3.4747,37.6871,1.3208,4.5684,28.665,1.2461
norw1259,nob,nob_Latn,997,,649813400.0,644493173.0,"Norwegian Bokmål, moderate variety",Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > North Germanic > West Scandinavian > Norwegian,Indo-European > Germanic > North Germanic > West Scandinavian > Norwegian,2.4169,52.8104,1.475,2.8357,45.011,1.3715,3.2891,38.8054,1.275,4.5732,27.9097,1.2137,2.966,43.0331,1.1944,3.4024,37.5135,1.1434,4.1644,30.6489,1.0688,5.5774,22.8847,0.9947,1.5847,80.5416,2.2351,1.6962,75.2487,2.2943,1.9048,67.008,2.3425,2.4901,51.2568,2.2303,2.7141,47.0271,1.3054,3.0069,42.4473,1.2956,3.5714,35.7382,1.2525,4.5682,27.9398,1.2146
norw1259 (with variant=radical),nob,nob_Latn_radical,997,,649813400.0,644493173.0,"Norwegian Bokmål, radical variety",Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > North Germanic > West Scandinavian > Norwegian,Indo-European > Germanic > North Germanic > West Scandinavian > Norwegian,2.393,53.2839,1.4882,2.81,45.3761,1.3826,3.2639,39.0662,1.2836,4.5728,27.8837,1.2126,2.9539,43.1665,1.1981,3.393,37.5797,1.1455,4.1554,30.6851,1.07,5.5759,22.8676,0.994,1.5635,81.5517,2.2631,1.6722,76.2518,2.3249,1.8708,68.1565,2.3826,2.4356,52.3511,2.2779,2.6908,47.3872,1.3154,2.9803,42.7834,1.3058,3.5425,35.994,1.2615,4.5681,27.9127,1.2134
nepa1254,npi,npi_Deva,997,,,,Nepali,Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Indo-Aryan Northern zone > Eastern Pahari,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Midlands Indo-Aryan > Indo-Aryan Northern zone,2.3342,138.8275,3.8775,2.5641,126.3791,3.8507,2.7971,115.8546,3.8066,3.766,86.0471,3.742,3.4633,93.5677,2.597,3.6987,87.6128,2.6705,4.1564,77.9649,2.7187,5.053,64.1304,2.7876,3.1277,103.6078,2.8752,3.2825,98.7212,3.0099,3.5161,92.1615,3.2218,4.22,76.7894,3.3413,2.4797,130.681,3.6276,2.6342,123.016,3.7547,2.9775,108.8355,3.8143,3.726,86.9709,3.7807
nkoa1234,nqo,nqo_Nkoo,997,,,,Nko,Nkoo,Alphabet,2 bytes,Artificial Language,Artificial Language,Artificial Language,2.0185,143.3611,4.0041,3.1243,92.6229,2.8222,5.0375,57.4453,1.8875,17.8699,16.1936,0.7042,3.4473,83.9438,2.3299,3.9466,73.324,2.235,4.7952,60.348,2.1044,7.0762,40.8947,1.7776,1.0012,289.0171,8.0204,1.0017,288.8887,8.808,1.0026,288.6289,10.0899,1.0053,287.8405,12.5247,2.9771,97.2026,2.6983,3.8885,74.4193,2.2714,7.0327,41.1474,1.4421,17.8291,16.2307,0.7056
pedi1238,nso,nso_Latn,997,,206600.0,205851.0,Northern Sotho,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Southern Bantu > Nuclear Southern Bantu > Dimsuffix Southern Bantu > Sotho-Tswana (S.30) > Northern Sotho > Sepedic,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Southern Bantu > Nuclear Southern Bantu > Sotho-Tswana (S.30) > Northern Sotho,1.9321,76.9428,2.149,2.3954,62.0622,1.891,2.9935,49.662,1.6317,5.8909,25.2357,1.0974,2.7751,53.5687,1.4868,3.2549,45.673,1.3922,4.1986,35.4072,1.2347,6.4126,23.1825,1.0077,1.1122,133.669,3.7094,1.1351,130.9669,3.9931,1.1783,126.1665,4.4105,1.3135,113.1825,4.9249,2.3358,63.6439,1.7667,2.6603,55.8806,1.7056,3.4521,43.0642,1.5092,5.8769,25.2959,1.0996
nuer1246,nus,nus_Latn,997,,,,Nuer,Latn,Alphabet,1 byte,Nilotic,Nilotic > Western Nilotic > Dinka-Nuer > Nuer-Reel,Nilotic > Dinka-Nuer > Nuer-Reel,1.9572,84.8977,2.3712,2.457,67.6299,2.0607,3.1109,53.4132,1.755,6.0724,27.3641,1.19,2.4519,67.7693,1.881,2.8824,57.6489,1.7572,3.9215,42.3731,1.4776,8.5281,19.4845,0.8469,1.0708,155.1825,4.3064,1.0827,153.4654,4.6791,1.1026,150.7031,5.2683,1.1511,144.3561,6.2813,2.3945,69.3942,1.9263,2.7467,60.4955,1.8464,3.5869,46.326,1.6236,6.061,27.4152,1.1918
nyan1308,nya,nya_Latn,997,,928706.0,925245.0,Nyanja,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Tumbuka-Sena-Nyanja > Sena-Nyanja > Nyanjaic,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Tumbuka-Sena-Nyanja > Sena-Nyanja,1.9895,71.4754,1.9963,2.405,59.1284,1.8016,2.9689,47.8977,1.5738,5.9678,23.8285,1.0362,2.7409,51.8826,1.44,3.2037,44.3872,1.353,4.2603,33.3791,1.164,7.3315,19.3962,0.8431,1.1124,127.8345,3.5475,1.1357,125.2166,3.8178,1.1823,120.2728,4.2045,1.3508,105.2768,4.5809,2.3463,60.6088,1.6825,2.6518,53.6259,1.6368,3.4117,41.681,1.4608,5.9653,23.8385,1.0363
